business_id,city,state,latitude,longitude,categories,checkin_count
W5tIz4sl1yRW_fOXHoGVzQ,Nashville,TN,36.1522694,-86.785108,"Yoga, Pilates, Fitness & Instruction, Barre Classes, Active Life",20
H3JjbID9Zhukpqr9uupHAA,Nashville,TN,36.1366299,-86.8004366,"Burgers, Bars, Restaurants, Nightlife, American (New), Breakfast & Brunch, Lounges",1099
ZuOtTcUKmthgvhKo7B_-sg,Nashville,TN,36.1632454,-86.7760574,"Historical Tours, Hotels & Travel, Bar Crawl, Walking Tours, Tours, Nightlife, Beer Tours",7
XNWVT7tR7yAzCyf0VQ-ijA,Nashville,TN,36.181686,-86.624583,"Fitness & Instruction, Yoga, Dance Studios, Active Life",30
dD2p903p8lU0IgXT3OFluA,Nashville,TN,36.1429685,-86.7923549,"Breakfast & Brunch, Restaurants, Food, Cafes, Coffee & Tea, American (Traditional), Sandwiches",968
6mCsrUp9Vl4iXMbOxWtVjA,Nashville,TN,36.0810108,-86.7280648,"Restaurants, Indian",67
rTW2Og0Tg-OkLTvRwgYO9Q,Nashville,TN,36.1636657502,-86.7784967447,"Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels",211
Gki1ureeRKqlIkQ-AELDVg,Nashville,TN,36.163323,-86.7765917,"Restaurants, Nightlife, Dance Clubs, Falafel, Lounges, Hookah Bars, Bars, Mediterranean",110
NrL5xcCR9Zhy8kh5mHwvWw,Nashville,TN,36.1447155,-86.8158048,"Makeup Artists, Hair Salons, Beauty & Spas",6
fI8kWao4ejLDDGgWNxKiHw,Nashville,TN,36.1482816,-86.8081665,"Flowers & Gifts, Chocolatiers & Shops, Florists, Gift Shops, Specialty Food, Shopping, Food, Desserts",6
5EGhvgDt_E-JPl4EhQkOtg,Nashville,TN,36.024589,-86.71193,"Coffee & Tea, Food, Restaurants, Internet Cafes, Breakfast & Brunch",109
0_bq30K9LWJP16wCrKUD5w,Nashville,TN,36.1300497,-86.8016849,"Jewelry, Shopping, Watch Repair, Bridal, Local Services",2
B9oez-fvFRD76en7pEvhMA,Nashville,TN,36.1373207229,-86.8005514517,"Accessories, Women's Clothing, Fashion, Shopping, Jewelry",19
c6xOzTbNqD-1g9PoxAh4DQ,Nashville,TN,36.1520443,-86.7846698,"Tapas Bars, Music Venues, Restaurants, Arts & Entertainment, Wine Bars, Bars, Nightlife",51
I2CxrvM0BGH1svfxqGGD2g,Nashville,TN,36.1226231735,-86.7761365195,"Automotive, Restaurants, Sandwiches, Bars, Nightlife, Pubs, American (Traditional), Burgers, Beer Bar, Sports Bars, Breakfast & Brunch",1784
-BDSQ7COGF0tcbWJRkTIZw,Nashville,TN,36.308867,-86.675097,"Auto Detailing, Automotive, Auto Repair, Auto Parts & Supplies",16
g7GCbnZC_HKO0ybNt7NXBw,Nashville,TN,36.202427,-86.692898,"Chicken Wings, Fast Food, Restaurants",1
nX7aULcuP15c6ntE1ml7Wg,Nashville,TN,36.1502218,-86.6657714,"Bars, Nightlife, Pubs, Shopping, Pool & Billiards",19
W0Gz0jEnksN13MXdZAvKNQ,Nashville,TN,36.06,-86.67,"Real Estate, Professional Services, Local Services, Home Services, Videos & Video Game Rental, Home Staging, Shopping, Books, Mags, Music & Video, Movers, Junk Removal & Hauling",0
KXVn1sHOBrLvARWYUhI-lg,Nashville,TN,36.1384241,-86.8791496,"Specialty Food, Food, Coffee & Tea, Arts & Crafts, Shopping, Art Supplies, Herbs & Spices",3
8iKBXKXuxFTwKlBTYr8bYw,Nashville,TN,36.1330993,-86.8018091,"Home Services, Apartments, Real Estate",0
ByTZJsTDDhvOYKCj7uoy4w,Nashville,TN,36.1271133,-86.7889412,"Nightlife, Arts & Entertainment, Wine Bars, Food, Beer, Wine & Spirits, Bars, American (New), Shopping, Restaurants, Art Galleries",39
RJPRi1pwocHNZr9ISz_P-A,Nashville,TN,36.1617952,-86.7744663,"Music Venues, American (New), Restaurants, Nightlife, Arts & Entertainment",211
yTsG5uSr0OF0FuAuaa4MGA,Nashville,TN,36.08805,-86.731465,"Sewing & Alterations, Bridal, Shopping, Fashion, Local Services, Women's Clothing, Formal Wear",6
EXLZyOdjc9qQZf8LGBt9Pw,Nashville,TN,36.1024237,-86.8163571,"Shopping, Furniture Stores, Home & Garden, Antiques, Lighting Stores",2
E3xBC7Bb6KRlZeqcY3bWtA,Nashville,TN,36.1084621,-86.8164366,"Burgers, Restaurants",28
jg1adoNcXd4nWkP9wWUYwQ,Nashville,TN,36.1023342,-86.6459944,"Security Systems, Data Recovery, Home Theatre Installation, IT Services & Computer Repair, Home Services, Home Automation, TV Mounting, Local Services",0
Mp9SeTCbDFpynBhttlgwKA,Nashville,TN,36.2292826,-86.7247601,"Veterinarians, Pets",8
4Rz9e2RmP7ErILpcls-n2w,Nashville,TN,36.1049162,-86.8646954,"American (New), Restaurants",7
RzGr37s8p2ujVuN9of7ksQ,Nashville,TN,36.0744978515,-86.7254739712,"Bakeries, Food, Latin American, Desserts, Restaurants",52
ZdHf2EkMQPV2OBNgGhMAKQ,Nashville,TN,36.2096512,-86.7777406728,"Hotels, Event Planning & Services, Hotels & Travel",20
9sdu-m075T6qdB46wXP46w,Nashville,TN,36.1521600733,-86.8027144035,"Food, Donuts, Coffee & Tea",157
8SqvtaRu9likNDAfAU-HBQ,Nashville,TN,36.2027284902,-86.6944885254,"Fast Food, Restaurants, Chinese",42
7CBsFEzEny_Ro833RS6Acg,Nashville,TN,36.169445,-86.78794,"Delis, Farmers Market, Restaurants, Food, American (Traditional)",26
diqXZ9CBFlIHW7i9UHefhw,Nashville,TN,36.0842766668,-86.7042401,"Restaurants, Burgers, Fast Food",17
sway6xsRT_CUC6peK_Pyww,Nashville,TN,36.1647114553,-86.7793040316,"Hotels, Restaurants, Cocktail Bars, Event Planning & Services, Lounges, Hotels & Travel, Bars, Nightlife",267
KXQ7xJTGknQAL0u5ot2NPg,Nashville,TN,36.1517646,-86.7842896,"Shoe Stores, Leather Goods, Men's Clothing, Fashion, Shopping, Accessories",33
_49FsmTfruZSTjxU4OwOsg,Nashville,TN,36.1436547,-86.8135218,"Greek, Restaurants, Mediterranean",277
RA5XmETVhq--8qEtEskk2g,Nashville,TN,36.0931963,-86.6517341,"Auto Detailing, Car Wash, Automotive",10
J7Oo9rhwX7O3ak54pu_Mhg,Nashville,TN,36.16937,-86.67255,"Fish & Chips, Restaurants, Fast Food, Seafood, American (Traditional)",28
hUPqPbb1MJrTf7lNi6SmgA,Nashville,TN,36.1126682,-86.7678074,"Flowers & Gifts, Wedding Planning, Event Planning & Services, Shopping, Florists",0
8s1uT8dyBEUwTNeHoZntMg,Nashville,TN,36.1629191,-86.7761598,"Restaurants, Mexican",101
RXvxF6uZLUNiblUgV0DYGw,Nashville,TN,36.0266418457,-86.7101076087,"Religious Organizations, Churches",20
_cndcbuaqSRW5f-MeZasNw,Nashville,TN,36.040788,-86.7402801,"Steakhouses, Chinese, Japanese, Restaurants, Korean, Sushi Bars",210
jRyuScTMHEyPmlghZv8mnA,Nashville,TN,36.1382175,-86.8875329,"Shopping, Shopping Centers",189
1WrtDs4KZPkOpYxchAwsuw,Nashville,TN,36.1502841,-86.8608501,"Auto Parts & Supplies, Automotive",10
LV61BcSaXlWsFR7_BJHJ9g,Nashville,TN,36.1451283,-86.66477,"Travel Services, Airports, Event Planning & Services, Hotels, Hotels & Travel",14
rNcsE2O5FwQMNdabogX7Mg,Nashville,TN,36.0693696,-86.7196702,"Auto Parts & Supplies, Automotive",3
2STdNUM3QLhnPfZF5X9eBw,Nashville,TN,36.1641199,-86.7788099,"Laundry Services, Dry Cleaning & Laundry, Local Services",0
cDDxC4MS5YrRKTBr7j6iAg,Nashville,TN,36.2046621,-86.7373599,"Medical Centers, Urgent Care, Walk-in Clinics, Health & Medical, Doctors, Family Practice",5
zxpJ4Frr8Zoru-YaNzOxzw,Nashville,TN,36.0441354,-86.9579331,"Chinese, Restaurants",22
dEjlpLUtjv4ax2HtRKT8ng,Nashville,TN,36.0527812,-86.7154941,"Active Life, Bowling",12
x-HQh-lEouO2Dpn5_noaaw,Nashville,TN,36.1339460315,-86.7803091556,"Active Life, Yoga, Fitness & Instruction",8
hst6dLda-vrxZKBwA5ZGpg,Nashville,TN,36.1270778,-86.7863447,"Yoga, Shopping, Sports Wear, Fitness & Instruction, Active Life, Sporting Goods, Cycling Classes, Fashion",2
xg3OfgwSF0bzFaQDPekj6Q,Nashville,TN,36.160954,-86.6901331,"Billing Services, Community Service/Non-Profit, Local Services, Professional Services",8
qZIiURCjON7QcTzNtG9JpQ,Nashville,TN,36.1316071,-86.8581153,"Fast Food, Restaurants, Sandwiches",8
4fXSqfv3O8_j45f8PKg_CA,Nashville,TN,36.209203,-86.777134,"Event Planning & Services, Hotels & Travel, Hotels",5
Brfjd29eQybUzNlgN4Snxw,Nashville,TN,36.1638736,-86.7809268,"Shopping, Men's Clothing, Fashion",6
s3FRhtaNU8dt-mKkLKUQaQ,Nashville,TN,36.1518970081,-86.7848066755,"Sushi Bars, Ramen, Food, Beer, Wine & Spirits, Restaurants, Burgers, Japanese, Seafood",448
KPmFv_Ou6ddauV_gYauWzg,Nashville,TN,36.1621286521,-86.8611215519,"Mexican, Restaurants",50
ZJC0ONdxmIlwidXd8E0fXg,Nashville,TN,36.047064,-86.951448,"Sports Bars, Nightlife, Sandwiches, Breakfast & Brunch, Pizza, Restaurants, Bars",17
C7-MkOrqxL_QZhNVr_QBfw,Nashville,TN,36.0894925,-86.6895662,"Furniture Stores, Home & Garden, Shopping, Mattresses",12
k7oZJB7BSx37e-masOmiLQ,Nashville,TN,36.1601939,-86.779742,"Food, Ice Cream & Frozen Yogurt, Restaurants, Desserts",15
VsH62U-Yeixt5zvge8mFcQ,Nashville,TN,36.060982,-86.7170784,"Gas Stations, Automotive, Oil Change Stations, Auto Repair",0
FwHflGnStDpUwucnF-fttA,Nashville,TN,36.1669539,-86.7783775,"Local Flavor, Festivals, Arts & Entertainment",164
15AxDnfjRdXoma781qDRuQ,Nashville,TN,36.0991936,-86.7438179,"Auto Repair, Auto Parts & Supplies, Automotive, Towing, Car Dealers",0
2V5ki_0pbSn2wF8m1tGBHA,Nashville,TN,36.1300178,-86.8518938,"Sports Wear, Fashion, Sporting Goods, Shoe Stores, Shopping",34
6JYlHtiOpvfelDmiejftNg,Nashville,TN,36.1470656,-86.7927447,"Gyms, Trainers, Active Life, Fitness & Instruction",3
GLRqRGjzS6nnmiks_hsgGQ,Nashville,TN,36.1739064044,-86.7507828891,"Beauty & Spas, Nail Salons",12
dk26UvdutPN2zzoPpqeZ1w,Nashville,TN,36.158887,-86.782056,"Heating & Air Conditioning/HVAC, Home Services",1
wnjFEC-w0qWnyDnO8k1RpA,Nashville,TN,36.16813138,-86.6804685,"Coffee & Tea, New Mexican Cuisine, Restaurants, Tacos, Acai Bowls, Food, Nightlife, Mexican, Bars, Juice Bars & Smoothies",352
igd4ss0LG6HOLl-kUg3YWQ,Nashville,TN,36.0634408,-86.7164586,"Jewelry, Cosmetics & Beauty Supply, Hair Extensions, Beauty & Spas, Shopping, Hair Salons",6
sKqn8vhO8kcScDDtbuz_bw,Nashville,TN,36.1106271482,-86.7559853947,"Home Decor, Wholesale Stores, Furniture Stores, Interior Design, Home Services, Shopping, Home & Garden",22
iDGohK_mkqnAfLeWC4P4TQ,Nashville,TN,36.1619072,-86.84887,"Restaurants, Mexican, Delis, Breakfast & Brunch, Food, Grocery, Sandwiches, Tacos",125
PfKuhGC46pQjnKgQnts-mA,Nashville,TN,36.082922,-86.7228315,"Arts & Entertainment, Music Venues, Nightlife, Restaurants, American (New), Food, Bars",21
3fbs9KdaFicfb1Lj7Znq-g,Nashville,TN,36.1645233,-86.7810525,"Hotels & Travel, Tours, Local Flavor",2
DZdE09qqCcX7Atf3Df7Yqg,Nashville,TN,36.1521963,-86.8351768,"Breakfast & Brunch, Food, Salad, Juice Bars & Smoothies, Acai Bowls, Restaurants, Coffee & Tea",55
U5E2NL4Z4xVLioRlIJ3-ow,Nashville,TN,36.1039806,-86.8149144,"Party Supplies, Cards & Stationery, Event Planning & Services, Shopping, Flowers & Gifts, Arts & Crafts, Art Supplies",30
Uuzewy2CLg_XCekRhA0PIg,Nashville,TN,36.1624045,-86.774979,"Restaurants, Pizza, Bars, Nightlife, Comedy Clubs",6
0fYRCLVFWte0uo-1W7gJGQ,Nashville,TN,36.1607338108,-86.7797130577,"Restaurants, Sushi Bars",20
WT4XIJbg_KrZ2zjt-rQg5g,Nashville,TN,36.158436,-86.787935,"Bars, Nightlife, Sports Bars, Arcades, Cocktail Bars, Arts & Entertainment",26
pAgtmlIGqFYaWdBoCUeitw,Nashville,TN,36.1448682715,-86.8110662472,"Fashion, Event Planning & Services, Venues & Event Spaces, Hotels, Shopping, Hotels & Travel, Women's Clothing",283
MHs3YnWPruw8iss1oZkYvg,Nashville,TN,36.02425,-86.711579,"Home Services, Real Estate, Apartments",86
Qq2e3h26GT7C4fodEzv_Kw,Nashville,TN,36.10217,-86.81781,"Fashion, Women's Clothing, Shopping",11
xvdsyHdYsEbm_Cqs0BgdEw,Nashville,TN,36.159844716,-86.689278864,"Event Planning & Services, Hotels, Hotels & Travel",194
R4DywgQo3iO-mFVTgotCog,Nashville,TN,36.0769058475,-86.9513283528,"Discount Store, Shopping",17
ZLW8u1n776S7maN4KhN6jg,Nashville,TN,36.1482979,-86.689828,"Cafes, Restaurants",39
yarEymPVKITeqOEAz81Gug,Nashville,TN,36.0717984,-86.9677874,"Local Services, Sewing & Alterations",0
eaJCpC6IhYphj7bwCDHTwQ,Nashville,TN,36.1448084,-86.8122664,"Bagels, Sporting Goods, Outdoor Gear, Coffee & Tea, Cafes, Sandwiches, Food, Shopping, Internet Cafes, Restaurants",610
K7rsFcHcO_LYrgWvTAik2w,Nashville,TN,36.1780018,-86.7508693,"Delis, Comfort Food, Restaurants, Breakfast & Brunch, Sandwiches, Food, Bagels",34
5pCDh3Tq3WzQau79hfJbsA,Nashville,TN,36.1193788,-86.748865,"Restaurants, Chicken Wings, Food Delivery Services, Pizza, Italian, Sandwiches, Greek, Food",13
UknG4QW5LFcw0h1NfoZTOA,Nashville,TN,36.1046127,-86.8158961,"Flowers & Gifts, Home Decor, Furniture Stores, Home & Garden, Gift Shops, Shopping",7
tUDZnYQe7aD2VU3Syia_RQ,Nashville,TN,36.1556569,-86.849056,"Bars, Dive Bars, Salad, Restaurants, Diners, Wraps, Nightlife, Sports Bars, American (Traditional)",62
NvJg4ysrB7J0hrsb2A0gUg,Nashville,TN,36.1822890122,-86.6399734326,"Burgers, Restaurants, Fast Food",25
tSiBAxQ5YuVA2m9PGIJXbA,Nashville,TN,36.1525724,-86.8397992,"Tires, Auto Repair, Wheel & Rim Repair, Automotive",1
1JxSgUivApwcRYFnXw23cQ,Nashville,TN,36.1642022,-86.7789669,"Cafes, Restaurants, American (New)",8
GSBp_sxAS-g-8MJDfadwUQ,Nashville,TN,36.0988716,-86.7077423,"Junk Removal & Hauling, Local Services, Professional Services",5
Jl4mI1yO-Fb5y6ZvEWin6w,Nashville,TN,36.1300492,-86.8016849,"Hair Salons, Beauty & Spas",35
zKU0HQ6TcG680cQlYNsuSQ,Nashville,TN,36.0526971278,-86.7149859667,"Active Life, Bowling",3
SspYxz38H9dAH6exnVSeeQ,Nashville,TN,36.1260948138,-86.8043856214,"Weight Loss Centers, Gyms, Physical Therapy, Nutritionists, Health & Medical, Fitness & Instruction, Active Life, Trainers",0
FZ-npfKC40k6dDbhtuerbA,Nashville,TN,36.1038246,-86.8679043,"Golf Equipment, Active Life, Golf Equipment Shops, Sporting Goods, Shopping, Golf",1
K51bVqlGcpTMDK3-SDkBeQ,Nashville,TN,36.1457641,-86.6682195,"Coffee & Tea, Breakfast & Brunch, Food, Salad, Bagels, Sandwiches, Bakeries, Restaurants, Soup",153
BVF9gWOAItS-781FlzGA_w,Nashville,TN,36.0829465,-86.7023219,"Argentine, Restaurants",11
aCU6-q3YSwyjBtOheUwdUw,Nashville,TN,36.1529100606,-86.7540203,"Towing, Automotive",5
CBfW6HPqKP-46zadC1ktVw,Nashville,TN,36.1014833,-86.739948,"Southern, Grocery, Restaurants, Food",43
CMXOuaH9ENYoUgxlExqLiw,Nashville,TN,36.0754776,-86.7602958,"Food Delivery Services, Event Planning & Services, Food, Caterers",1
WHDSeiCTkzL3XRu11Mlukg,Nashville,TN,36.1297242,-86.7247906,"Apartments, Property Management, Real Estate, Home Services",0
1Rk5z7X6hi0l6YSQ-5NVEA,Nashville,TN,36.164156,-86.797431,"Venues & Event Spaces, Nightlife, Event Planning & Services, Arts & Entertainment, Music Venues",617
lsGZzXIJbjrWtcFGLAW5sw,Nashville,TN,36.169304,-86.788028,"American (New), Beer, Wine & Spirits, Food, Sandwiches, Restaurants",80
9bHEYQG-Aj94yTFbNaQ-Zw,Nashville,TN,36.1534842,-86.7555239,"Pet Sitting, Pet Services, Pets",2
9XkgYvXhYibe85V6mNE_TQ,Nashville,TN,36.1495917,-86.7968607,"American (Traditional), Sports Bars, Nightlife, Restaurants, Bars, Music Venues, Arts & Entertainment",434
wuv3jE5Lc23TcfC70qu-Mg,Nashville,TN,36.1512071078,-86.6256467248,"Restaurants, Pizza, Sandwiches, Fast Food",11
vKp-9VW7f9-ZEpWZpVCRJw,Nashville,TN,36.1529535,-86.7805384,"Music Venues, Bars, Arts & Entertainment, Nightlife, Dive Bars",154
GxOjX719-MKlZJ-xvvEt6g,Nashville,TN,36.1484128589,-86.7494333967,"Lawn Services, Home Services, Landscaping",0
qVVz1sRZVNH2xt865M64Dg,Nashville,TN,36.0733486147,-86.927092504,"Food, Bagels, Donuts, Coffee & Tea",99
6kAXOzE7fqaBZINQV_-_mg,Nashville,TN,36.148333,-86.862353,"Vietnamese, Restaurants",756
UEWeGuL0N5ZLwOQYuNYwoA,Nashville,TN,36.1915902,-86.8009271,"Automotive, Auto Repair, Body Shops",1
vddOHTXk6b9kF5qFC8P4aQ,Nashville,TN,36.1733141,-86.7616508,"Real Estate, Real Estate Agents, Home Services",0
ZfbeERrUqkP48cr0rey3Mg,Nashville,TN,36.1059122,-86.7244916,"Apartments, Home Services, Real Estate",36
g4KzJc8y7BhW66ieNIwJEA,Nashville,TN,36.1639095897,-86.7758031111,"Italian, Restaurants, Caterers, Event Planning & Services",361
fRdJbbQk05UctAAX8v4uFA,Nashville,TN,36.1875154,-86.8213698,"Burgers, Pizza, Restaurants",10
aJ2AVfEFHbPIUO6sTyOjOw,Nashville,TN,36.1309477,-86.8012018,"Local Services, Dry Cleaning & Laundry, Laundry Services",83
J3KU2B0A-_kKM2vlQGCuHA,Nashville,TN,36.188871,-86.745749,"Pet Services, Pet Sitting, Pet Stores, Pet Groomers, Pets",64
Fb0xkDpG90opWk9ffam2yg,Nashville,TN,36.1326473,-86.7957666,"Food, Gas Stations, Convenience Stores, Grocery, Automotive",61
j5EOSkPcu0ehV2WB8U0xdg,Nashville,TN,36.122794,-86.62904,"Real Estate, Home Services, Apartments",0
sdUQjlWN9y6yowVcvqomnw,Nashville,TN,36.0464907,-86.7133917,"Restaurants, Cafes, Italian",7
vOgQnvKbE4nMopFTjoL8Gg,Nashville,TN,36.1522693592,-86.7850399017,"Lounges, Southern, American (New), American (Traditional), Restaurants, French, Nightlife, Bars",275
GvRA736fSqNZPe_OJRCt-w,Nashville,TN,36.1524547,-86.7923114,"Food, Restaurants, Coffee & Tea, Delis",6
5jXiZ23pb-xf457uNM2yZg,Nashville,TN,36.1413036,-86.8822837,"Thai, Sushi Bars, Restaurants",9
2fixsNXTvNZiNLjuAkNzyQ,Nashville,TN,36.1238881,-86.7900698,"Shopping, Men's Clothing, Women's Clothing, Fashion, Accessories",196
pNAi1ma6v21GkhPE6GKqzw,Nashville,TN,36.128447056,-86.8531036377,"Shopping, Home Decor, Arts & Crafts, Framing, Art Galleries, Arts & Entertainment, Home & Garden, Art Supplies",39
J1v-uxvC-kHel7H5zHwWSA,Nashville,TN,36.0398883,-86.7409733,"Dry Cleaning & Laundry, Dry Cleaning, Laundry Services, Local Services",1
VMJvz4jqc06fvlfvloDVZg,Nashville,TN,36.1742465,-86.7501145,"Vegan, Sandwiches, Juice Bars & Smoothies, Restaurants, Specialty Food, Food, Fruits & Veggies",132
ypn3xRhd-v8x1jMxQvXMOg,Nashville,TN,36.1015179,-86.8172035,"Active Life, Trainers, Gyms, Fitness & Instruction, Boxing",7
B03ajYBGDkZrIDB9lRTwUg,Nashville,TN,36.153864,-86.7976111,"Bars, Italian, Nightlife, Restaurants, Lounges, Southern",327
hqCYXPFKzzckG4bcDloaVA,Nashville,TN,36.0789960107,-86.9551212994,"Event Planning & Services, Hotels, Hotels & Travel",32
r3IZCDY-E_4kTSFA359yHQ,Nashville,TN,36.0891437,-86.730714,"Shopping, Fashion, Thrift Stores, Used, Vintage & Consignment",73
G6EkKOLWiOw_8G7olgvalg,Nashville,TN,36.1368318853,-86.8029680469,"Pasta Shops, Italian, Restaurants, Specialty Food, Food",32
lbJ5QUeszGeUTUdCYWGfyg,Nashville,TN,36.2084929,-86.7453865,"Local Services, Junk Removal & Hauling, Shopping, Movers, Hotels & Travel, Packing Supplies, Self Storage, Home Services, Transportation, Packing Services, Train Stations",5
zkAV9_ZI_RrD1J0JrDiQbg,Nashville,TN,36.1442314,-86.8721852,"Sewing & Alterations, Fashion, Local Services, Formal Wear, Shopping",23
pft9MGeOVk35Vm0omdGUlA,Nashville,TN,36.1609881,-86.7792353,"Shoe Stores, Fashion, Shopping",5
Y4ekZBFgSauDaVOqI52vPQ,Nashville,TN,36.1489461,-86.8061621,"Restaurants, Mexican",6
0_fd3nMhIVlJyLV76dTCAQ,Nashville,TN,36.0152661,-86.7034410685,"Restaurants, Fast Food, Burgers",15
tW-hptQp2G8ShB_In68InQ,Nashville,TN,36.1204513203,-86.7774219494,"Chinese, Restaurants",57
FYIL5duVgc9eLyYw6hobmw,Nashville,TN,36.1648001,-86.7799287,"Arts & Entertainment, Restaurants, Cocktail Bars, American (New), Nightlife, Jazz & Blues, Steakhouses, American (Traditional), Bars",88
kep6tAV-MDW7gCvD5r0WUw,Nashville,TN,36.1830924,-86.7493737,"Venues & Event Spaces, Arts & Entertainment, Event Planning & Services",2
AkknNDcW0bbZCt4v66K8oA,Nashville,TN,36.1828956604,-86.7491760254,"Shopping, Tobacco Shops",75
ZswVKOCuIcgh50eYtif_5g,Nashville,TN,36.1124334823,-86.7648262174,"Shopping, Hobby Shops, Art Supplies, Local Services, Jewelry, Jewelry Repair, Arts & Crafts",12
Gdl9KQ3Q8-8sf4Y0nFnyKw,Nashville,TN,36.1018074,-86.818543,"Home Services, Interior Design, Flooring, Carpeting, Carpet Installation, Handyman",0
r3umW59uGBKhpdOs6xdHcQ,Nashville,TN,36.10916,-86.81491,"Cardio Classes, Active Life, Fitness & Instruction",6
2oij3AB1we03O7_H29iJ9g,Nashville,TN,36.1863584,-86.7470381,"Nail Salons, Beauty & Spas",11
5SJz8DhhXpxQBoxJiJNtEA,Nashville,TN,36.1100809,-86.816252,"Cosmetics & Beauty Supply, Skin Care, Medical Spas, Hair Removal, Health & Medical, Shopping, Beauty & Spas",3
AeAXSy-FI2rJM451lmoJGw,Nashville,TN,36.176771,-86.745726,"Desserts, Food Stands, Ice Cream & Frozen Yogurt, Food, Restaurants",5
e6sTyJUiEJCDmqrD86-xMw,Nashville,TN,36.1295833699,-86.802047921,"Real Estate Agents, Home Services, Real Estate Services, Real Estate",0
JhWdq1s_kN-5N98rl-fc6A,Nashville,TN,36.0436104,-86.7123352,"Restaurants, Southern",17
1PYqegX1SruVbkCsRF-4lA,Nashville,TN,36.2177772,-86.6949403,"Southern, American (Traditional), Restaurants",297
Tpw53_jl1jjwgt5rebL8Tw,Nashville,TN,36.1054642318,-86.8167742611,"Religious Items, Bookstores, Shopping, Flowers & Gifts, Event Planning & Services, Arts & Crafts, Gift Shops, Cards & Stationery, Books, Mags, Music & Video, Art Supplies",9
